tags,tag,score,Popularity,review,sum
poor male lead,poor male lead,7.933333333333334,1487.0588235294117,11835.266666666666,13
poor male lead ,poor male lead ,7.75,2441.5,8710.5,4
popular female lead,popular female lead,7.949999999999999,1646.5,4538.0,2
popular male lead,popular male lead,7.666666666666667,1514.3333333333333,14961.166666666666,6
positive female lead,positive female lead,7.714285714285714,3508.285714285714,2271.714285714286,7
possessive female lead,possessive female lead,9.0,7.0,71704.0,1
possessive male lead,possessive male lead,7.642857142857141,8234.42857142857,13214.07142857143,14
possessive wife,possessive wife,6.7,8958.0,74.0,1
post apocalyptic,post apocalyptic,,3292.0,,1
pottery,pottery,7.3,1856.0,1800.0,1
potty humor,potty humor,7.8,789.0,5248.0,1
poverty,poverty,6.3,3535.0,259.0,1
power struggle,power struggle,8.006382978723405,1578.2978723404256,8123.0,45
power struggle ,power struggle ,8.85,209.5,19205.0,2
pre-produced,pre-produced,7.374999999999999,2563.25,5758.666666666667,10
pre-produced ,pre-produced ,7.8,9629.5,133.5,2
precognition,precognition,7.583333333333333,1560.8333333333333,5639.5,5
precognition ,precognition ,7.1,1982.0,1778.0,1
predjama castle,predjama castle,7.2,854.0,4503.0,1
pregnancy,pregnancy,7.468181818181818,11979.272727272728,3034.0454545454545,10
pregnancy ,pregnancy ,7.300000000000001,30100.0,395.5,4
pregnant female lead,pregnant female lead,7.4,3093.0,677.0,1
prejudice,prejudice,7.4,7116.0,242.0,1
premonition,premonition,7.8,1963.5,1443.5,2
presidential election,presidential election,7.6,7774.0,132.0,1
pretends to be gay,pretends to be gay,7.0,1814.0,1647.0,1
priest,priest,7.65,1605.3333333333333,1782.5,2
priest male lead,priest male lead,7.9,1773.0,1707.0,1
priest supporting character,priest supporting character,7.9,1773.0,1707.0,1
prime minister,prime minister,7.766666666666667,6089.0,2995.6666666666665,3
prince male lead,prince male lead,7.979999999999999,3367.1666666666665,7294.4,5
prince male lead ,prince male lead ,8.2,68.0,29778.0,1
prince sado,prince sado,7.9,1658.5,2611.5,2
prince supporting character,prince supporting character,7.6,7752.5,98.5,1
prince supporting character ,prince supporting character ,7.8,6053.0,142.0,1
prince syndrome,prince syndrome,6.9,1467.0,1714.0,2
princess female lead,princess female lead,7.88,1892.2,5052.4,3
princess female lead ,princess female lead ,8.1,494.5,7653.0,2
princess supporting character,princess supporting character,7.8,514.0,9297.0,1
prison,prison,8.02,2248.8,5947.2,4
prison setting,prison setting,8.0,1550.0,1174.0,1
prisoner,prisoner,8.5,588.0,5159.0,1
prodigy,prodigy,7.4,2065.5,9148.0,2
producer,producer,7.416666666666667,1640.8333333333333,4763.333333333333,2
producer female lead,producer female lead,7.133333333333333,832.6666666666666,8201.333333333334,2
producer male lead,producer male lead,7.399999999999999,1127.6666666666667,8194.333333333334,1
professor,professor,8.120000000000001,1167.8,28972.2,2
professor female lead,professor female lead,7.9,1090.5,4610.0,2
professor male lead,professor male lead,7.65,2182.0,3148.0,2
programmer,programmer,7.8,966.0,3624.0,1
promise,promise,7.1,6638.0,178.0,1
prosecutor female lead,prosecutor female lead,8.211111111111112,2191.5454545454545,5778.666666666667,11
prosecutor male lead,prosecutor male lead,7.717647058823529,2609.6111111111118,2277.705882352941,15
prosecutor male lead ,prosecutor male lead ,7.933333333333333,2646.333333333333,2545.0,3
prosecutor supporting character,prosecutor supporting character,8.033333333333333,2722.333333333333,1148.3333333333333,3
prosopagnosia,prosopagnosia,7.883333333333333,237.33333333333331,18093.83333333333,6
prostitution,prostitution,8.5,96.0,27200.0,1
protective brother,protective brother,7.6,3245.0,585.0,1
protective male lead,protective male lead,8.1,365.0,9000.0,1
pseudo incest,pseudo incest,7.4,9562.0,57.0,1
psychiatrist,psychiatrist,7.7,1236.125,8914.375,2
psychiatrist female lead ,psychiatrist female lead ,8.7,22.0,43265.0,1
psychiatrist male lead,psychiatrist male lead,7.3,1568.6666666666667,3206.333333333333,2
psychiatrist male lead ,psychiatrist male lead ,6.9,1676.0,2351.0,1
psychiatrist supporting character,psychiatrist supporting character,7.7,1062.0,5541.0,1
psychiatry,psychiatry,8.225,890.75,20932.25,8
psychic female lead ,psychic female lead ,7.3,1195.0,3065.0,1
psychological,psychological,8.069999999999999,562.3,11282.8,9
psychological manipulation,psychological manipulation,8.8,191.0,15135.0,1
psychology,psychology,7.525,1109.75,5198.0,4
psychometry,psychometry,8.1,1226.0,14429.5,2
psychopath,psychopath,7.716666666666666,1809.3333333333333,4954.333333333333,3
psychopath male lead,psychopath male lead,7.0,2632.0,796.0,1
psychopath supporting character,psychopath supporting character,7.5,3065.5,756.0,2
ptsd,ptsd,8.457142857142857,552.0,16320.714285714286,7
public officer,public officer,7.6,3158.0,440.6666666666667,1
public officer ,public officer ,7.699999999999999,3008.0,446.5,1
public officer supporting character,public officer supporting character,7.6,3890.0,298.0,1
punishment,punishment,7.6,4211.0,404.0,1
pâtissier,pâtissier,6.8,1641.0,1638.0,1
qing dynasty,qing dynasty,7.4,5350.0,267.0,1
queen dowager supporting character,queen dowager supporting character,8.2,1416.0,1737.0,1
queen supporting character,queen supporting character,7.8,6053.0,142.0,1
quirky humour,quirky humour,8.25,405.0,18024.0,2
racism,racism,8.4,1055.0,3016.0,1
radio personality,radio personality,7.05,2526.5,2067.0,2
rags to riches,rags to riches,7.283333333333332,3908.75,2595.583333333333,11
rags to riches ,rags to riches ,7.1,1866.0,2248.0,1
raised by aunt,raised by aunt,7.8,5860.0,154.0,2
raised by elder brother,raised by elder brother,7.6,3552.0,638.0,1
raised by grandfather,raised by grandfather,7.1,6511.0,272.0,1
raised by grandmother,raised by grandmother,7.8,869.0,9495.0,2
raised by sister,raised by sister,8.1,2877.0,959.0,1
raised by uncle,raised by uncle,7.6,5973.0,68.0,1
rape,rape,7.9,3226.0,3747.25,3
real estate agent female lead,real estate agent female lead,7.2,3933.0,728.0,1
reality show ,reality show ,6.9,4422.0,583.0,1
rebellion,rebellion,8.283333333333333,923.3333333333334,7693.333333333333,6
record producer female lead,record producer female lead,6.8,460.0,9147.0,1
record producer male lead,record producer male lead,7.3,1579.5,5386.5,2
redemption,redemption,7.5,3134.5,3215.333333333333,4
reincarnated lovers,reincarnated lovers,7.233333333333333,982.3333333333334,4236.0,3
reincarnation,reincarnation,7.918181818181819,470.9090909090909,14147.545454545454,11
religion,religion,8.066666666666666,861.6666666666666,11008.666666666666,1
religious female lead,religious female lead,7.3,5089.0,415.0,1
remarriage,remarriage,7.933333333333333,3057.333333333333,5514.333333333333,3
repentance,repentance,7.5,3219.0,1364.0,3
reporter female lead,reporter female lead,7.783333333333334,1915.0,7137.5,7
reporter male lead,reporter male lead,7.85,3280.5,1039.5,2
reporter supporting character,reporter supporting character,7.65,2851.0,961.0,2
rescue,rescue,8.2,516.0,5738.0,1
rescue team,rescue team,8.2,516.0,5738.0,1
researcher male lead,researcher male lead,7.3,1834.0,1587.0,1
resentment,resentment,7.9,2272.0,1046.0,1
reserved male lead,reserved male lead,7.5,2435.5,6458.5,1
reserved male lead ,reserved male lead ,7.9,268.0,12357.0,1
resident doctor ,resident doctor ,7.65,1893.0,11863.5,2
restaurant setting,restaurant setting,7.262499999999999,16067.375,2237.875,8
restaurateur female lead,restaurateur female lead,7.0,8334.0,147.0,1
restaurateur male lead,restaurateur male lead,7.3,2270.333333333333,1471.6666666666667,1
restaurateur male lead ,restaurateur male lead ,7.3,2204.0,1486.0,2
retail clerk female lead,retail clerk female lead,7.5,2689.0,931.0,2
retaliation,retaliation,7.2,6139.0,418.0,1
retrocognition,retrocognition,7.3,3478.0,745.0,1
return from abroad,return from abroad,7.8,2800.0,606.0,1
return to hometown,return to hometown,7.9,2329.0,4123.0,4
reunification of korea,reunification of korea,8.25,375.5,12683.0,2
revenge,revenge,7.81417910447761,3197.392592592593,7297.873134328358,118
revenge ,revenge ,7.358823529411764,11188.411764705885,4930.470588235294,16
revenge killing,revenge killing,7.9,2607.0,995.0,1
reverse-harem,reverse-harem,7.642857142857141,329.85714285714283,26667.42857142857,7
revolt,revolt,7.5,2661.0,811.0,1
revolution,revolution,8.233333333333333,3069.333333333333,2378.0,3
rich family,rich family,7.52,3204.2727272727275,1514.6,10
rich family ,rich family ,8.3,678.0,6256.0,1
rich female lead,rich female lead,7.750000000000001,3581.242424242424,8066.633333333333,30
rich female lead ,rich female lead ,7.5,2763.0,1523.3333333333333,3
rich kid,rich kid,7.8,2083.0,1717.0,1
rich male lead,rich male lead,7.829411764705884,1247.9411764705883,17208.964705882354,68
rich male lead ,rich male lead ,7.694117647058825,2553.058823529412,13412.35294117647,17
rich man/poor woman,rich man/poor woman,7.650819672131149,3494.4754098360654,13664.803278688523,55
rich man/poor woman ,rich man/poor woman ,7.683333333333334,2217.0,6911.666666666667,6
rich woman/poor man,rich woman/poor man,7.433333333333331,3759.222222222222,4619.611111111111,16
rich woman/poor man ,rich woman/poor man ,7.2,4976.5,689.0,2
riches to rags,riches to rags,7.558333333333333,3985.25,4350.416666666667,10
riches to rags ,riches to rags ,7.800000000000001,4384.0,10673.0,2
righteous female lead,righteous female lead,7.4,5909.0,250.0,1
righteous male lead,righteous male lead,8.0,2844.1428571428573,5215.714285714285,6
righteous male lead ,righteous male lead ,7.7,3830.0,422.0,1
ripley syndrome,ripley syndrome,7.300000000000001,1548.5,2272.5,2
rivalry,rivalry,7.706060606060606,5364.212121212121,8355.575757575758,10
rivalry ,rivalry ,7.771428571428572,2652.8571428571427,12771.57142857143,3
rivals to lovers,rivals to lovers,6.9,985.0,4686.0,1
robot,robot,8.033333333333333,187.33333333333331,27701.0,3
romance,romance,7.943043478260867,1710.708695652174,12055.860869565216,3
romance ,romance ,7.906451612903226,1439.0645161290322,8428.90322580645,2
romeo and juliet,romeo and juliet,8.0,790.0,5228.0,2
royal family,royal family,7.949999999999999,1109.5,19354.5,2
royalty,royalty,7.94,14586.111111111111,4301.8,25
royalty ,royalty ,9.0,53881.5,79.0,2
rude female lead,rude female lead,7.5,11940.0,35.0,1
runaway teenager,runaway teenager,8.6,652.0,7874.0,1
rural life,rural life,8.2,1044.0,5493.0,2
ruthless male lead,ruthless male lead,7.8,868.0,3935.0,1
sabotage,sabotage,6.9,3725.0,1136.0,1
sacrifice happiness,sacrifice happiness,8.1,146.0,22265.0,1
salesman/saleswoman supporting character,salesman/saleswoman supporting character,7.5,1608.0,2665.0,1
sassy female lead,sassy female lead,7.922857142857143,932.6666666666666,18662.714285714286,30
sassy female lead ,sassy female lead ,7.833333333333333,797.6666666666666,15041.5,6
satire,satire,8.114285714285716,1134.142857142857,7270.0,4
savant syndrome,savant syndrome,8.75,146.0,21931.0,2
scandal,scandal,7.5,4440.571428571428,7325.6,7
scheme,scheme,7.814285714285714,2298.5,4222.785714285715,14
scholar male lead,scholar male lead,7.8,250.0,11818.0,1
school,school,7.943037974683541,2280.4814814814813,14192.075949367088,14
school ,school ,8.017948717948718,1277.439024390244,15021.410256410256,7
school bullying,school bullying,8.191666666666666,536.7083333333334,20206.666666666668,22
school bullying ,school bullying ,8.75,155.0,17524.5,2
school club,school club,7.575,1754.75,6988.5,4
school gang,school gang,8.0,1147.0,2934.0,1
school problems,school problems,7.88,1380.8,15524.2,3
school problems ,school problems ,7.4,2535.5,7278.5,2
school rivalry,school rivalry,8.45,231.0,14467.0,1
school rivalry ,school rivalry ,8.1,295.0,10302.0,1
school violence,school violence,8.399999999999999,1029.0,11628.0,2
sci-fi,sci-fi,7.7,2311.0,1176.0,1
scientist,scientist,7.9,1964.0,1529.0,1
screenwriter female lead,screenwriter female lead,7.633333333333334,2990.5,3724.1666666666665,6
screenwriter male lead,screenwriter male lead,7.2,3465.6666666666665,2291.333333333333,3
screenwriter supporting character,screenwriter supporting character,7.9,1113.0,3584.0,1
seaside setting,seaside setting,7.475,676.75,6335.5,3
seaside setting ,seaside setting ,7.8,831.0,3779.0,1
second chance,second chance,7.652830188679248,2111.0377358490564,7294.679245283019,34
second chance ,second chance ,7.549999999999999,2294.55,6213.15,5
second chance romance,second chance romance,7.518749999999999,2664.5,5327.3125,13
second chance romance ,second chance romance ,7.666666666666667,1467.6666666666667,4725.333333333333,3
secondary couple,secondary couple,7.675757575757576,6013.484848484848,9835.484848484848,29
secondary couple ,secondary couple ,7.525,3443.5,2075.5,4
secret,secret,7.680188679245281,5420.135135135135,5133.481132075472,26
secret ,secret ,7.731250000000003,2706.770833333333,5793.354166666667,2
secret child,secret child,8.149999999999999,1350.0,2817.0,2
secret crush,secret crush,7.742857142857144,2180.5714285714284,6936.238095238095,21
secret organization,secret organization,8.05,750.25,6519.25,4
secret relationship,secret relationship,7.75,1328.7,6304.7,10
secret romance,secret romance,7.375,5218.25,744.0,4
secret second family,secret second family,7.8,5060.0,322.0,1
secretary female lead,secretary female lead,7.7,2510.0,4779.5,2
secretary male lead,secretary male lead,7.0,648.0,5883.0,1
secretary supporting character,secretary supporting character,7.75,2183.5,1496.0,2
security guard,security guard,7.9,268.0,12357.0,1
sejong the great,sejong the great,7.6,27940.0,843.25,4
self- redemption,self- redemption,,3692.0,,1
self-harm ,self-harm ,8.5,685.0,3787.0,1
self-sacrifice,self-sacrifice,7.75,4854.0,11161.0,2
selfish female lead,selfish female lead,7.0,7088.0,132.5,1
selfish female lead ,selfish female lead ,7.4,7217.0,83.0,1
selfish male lead,selfish male lead,8.2,1860.0,1818.0,1
selfish mother,selfish mother,7.257142857142858,4677.285714285715,4150.428571428572,6
selfish mother ,selfish mother ,6.7,8958.0,74.0,1
selfless female lead,selfless female lead,7.466666666666666,2315.333333333333,2711.0,2
selfless female lead ,selfless female lead ,8.2,1860.0,1818.0,1
selfless male lead,selfless male lead,8.35,1275.5,36229.5,2
senior-junior relationship ,senior-junior relationship ,7.9,1443.0,2357.0,1
sense of culpability,sense of culpability,7.9,2607.0,995.0,1
sensitive female lead,sensitive female lead,7.9,2272.0,1046.0,1
separated family,separated family,7.4,3719.5,730.0,2
separation at birth,separation at birth,7.7,2916.0,5775.0,2
separation at birth ,separation at birth ,7.5,5446.0,499.0,1
serial killer,serial killer,7.875,1047.75,4027.75,1
serial killer supporting character,serial killer supporting character,8.066666666666668,998.6666666666666,4348.666666666667,3
serial killings,serial killings,8.3,692.0,6184.0,1
serious male lead,serious male lead,8.149999999999999,199.5,22976.5,1
serious male lead ,serious male lead ,8.1,158.0,24755.0,1
servant,servant,7.883333333333333,1725.5,3603.8333333333335,1
sex trafficking,sex trafficking,8.5,96.0,27200.0,1
sexual abuse,sexual abuse,8.65,5651.0,6847.5,1
sexual assault,sexual assault,8.250000000000002,1087.6666666666667,8694.0,4
sexual assault ,sexual assault ,7.85,1938.0,3727.0,1
sexual content,sexual content,7.854545454545454,1755.8181818181818,6320.090909090909,9
sexual harassment,sexual harassment,7.839999999999999,2913.6,8100.8,5
sexual innuendo,sexual innuendo,7.9,418.0,8592.0,1
shamanism,shamanism,7.924999999999999,691.0,11987.5,5
shamanism ,shamanism ,7.966666666666668,202.0,23696.33333333333,3
share house,share house,7.3,50203.0,5253.0,2
shoesmaker,shoesmaker,7.5,2248.0,1378.0,1
short length series,short length series,7.437500000000001,2464.625,4768.375,23
short length series ,short length series ,7.3,1411.0,3420.0,1
short track speed skating,short track speed skating,7.8,5682.0,877.0,2
showa era,showa era,7.6,99999.0,34.0,1
shy female lead,shy female lead,7.980000000000001,21211.0,8806.8,5
shy male lead,shy male lead,7.633333333333333,1047.6666666666667,5546.666666666667,3
sibling rivalry,sibling rivalry,7.988888888888888,1365.2222222222222,20715.11111111111,7
sibling rivalry ,sibling rivalry ,7.75,544.0,35708.0,2
sick female lead,sick female lead,8.2,1860.0,1818.0,1
sick son,sick son,7.8,5060.0,322.0,1
side effect,side effect,7.4,1384.0,2792.0,1
silla dynasty,silla dynasty,7.720000000000001,4596.2,7434.0,3
silla dynasty ,silla dynasty ,7.6,6045.0,292.5,2
sincere male lead,sincere male lead,7.6,6512.0,209.0,1
singer female lead,singer female lead,7.114285714285714,2075.428571428572,7249.428571428572,7
singer male lead,singer male lead,7.5,10751.0,9847.1,10
singer male lead ,singer male lead ,8.1,189.0,14601.0,1
singing,singing,7.525,1172.75,24728.75,3
singing ,singing ,7.6,89.0,32805.0,1
single father,single father,7.522727272727272,3858.5454545454554,1999.5,16
single father ,single father ,7.85,1556.1666666666667,4335.833333333333,1
single father male lead,single father male lead,7.859999999999999,1681.4,4366.6,4
single father male lead ,single father male lead ,8.0,2222.0,1616.0,1
single female lead,single female lead,7.35,6082.0,978.0,1
single female lead ,single female lead ,7.1,10250.0,9.0,1
single male lead ,single male lead ,7.9,2892.0,773.0,1
single mother,single mother,7.684848484848485,6321.272727272727,3368.848484848485,20
single mother ,single mother ,7.709090909090909,2600.6363636363635,2987.0,3
single mother female lead,single mother female lead,7.675,3098.0,1483.625,8
single mother/father supporting character ,single mother/father supporting character ,8.149999999999999,2415.0,4547.5,2
sismance,sismance,7.965573770491803,1204.672131147541,11363.524590163934,58
sismance ,sismance ,7.666666666666667,1518.0,4915.666666666667,3
sitcom ,sitcom ,7.0,99999.0,6.0,1
skilled killer,skilled killer,7.977777777777778,736.5555555555555,8270.555555555555,9
skinship,skinship,7.35,2900.0,2632.0,2
slapstick,slapstick,7.8,789.0,5248.0,1
slave male lead,slave male lead,7.7,5564.0,290.0,1
slavery,slavery,8.7,478.0,10322.0,1
sleep disorder,sleep disorder,7.9,1082.0,2908.0,1
sleepwalking,sleepwalking,7.9,1082.0,2908.0,1
slice of life,slice of life,8.042857142857143,1877.75,8258.285714285714,7
slice of life ,slice of life ,7.7,1499.0,3434.0,1
slight comedy,slight comedy,8.666666666666666,376.3333333333333,9432.333333333334,3
slight romance,slight romance,8.04375,1270.03125,8864.0625,27
slight romance ,slight romance ,8.12,1185.0,8162.2,5
slow burn romance,slow burn romance,7.978378378378378,1326.2162162162165,10609.162162162162,35
slow burn romance ,slow burn romance ,7.45,2636.0,8233.5,2
slow burn story,slow burn story,8.144444444444444,1138.111111111111,5164.666666666667,8
slow burn story ,slow burn story ,8.1,280.0,10040.0,1
slow romance,slow romance,8.319999999999999,485.0,16012.6,4
slow romance ,slow romance ,8.3,684.0,6577.0,1
slush funds,slush funds,4.0,99999.0,1.0,1
sly female lead,sly female lead,7.375,7710.0,235.25,4
sly male lead,sly male lead,7.1,4586.0,308.0,1
smart antihero,smart antihero,8.3,360.0,9593.0,1
smart female lead,smart female lead,8.10102040816326,1417.8181818181818,11589.173469387755,85
smart female lead ,smart female lead ,7.957142857142857,1974.357142857143,15248.357142857143,14
smart male lead,smart male lead,8.113207547169804,933.5794392523364,11095.622641509432,98
smart male lead ,smart male lead ,8.200000000000001,1469.7777777777778,9917.777777777776,9
snowy setting,snowy setting,8.0,944.0,14865.5,1
snowy setting ,snowy setting ,8.1,71.0,28172.0,1
soap opera,soap opera,7.302597402597405,16173.207792207791,503.2987012987013,62
soap opera ,soap opera ,7.36,25440.8,630.1333333333333,15
social anxiety disorder,social anxiety disorder,7.45,1200.0,13432.5,2
social commentary,social commentary,8.266666666666666,855.1666666666666,7999.666666666667,6
social justice,social justice,8.6,1027.0,3916.0,1
social media,social media,8.3,337.5,14037.5,2
social problems,social problems,8.2,964.7142857142856,8385.42857142857,7
social realism,social realism,8.4,1068.0,2362.0,1
social satire,social satire,8.325000000000001,487.75,11474.0,4
social workers,social workers,,3726.0,,1
society,society,7.900000000000001,1987.0,6724.0,1
sociophobia,sociophobia,7.266666666666667,1851.6666666666667,2885.333333333333,3
software developer female lead,software developer female lead,,3714.0,,1
soldier,soldier,8.35,5746.666666666667,9141.5,1
soldier ,soldier ,8.2,3061.5,18228.0,1
soldier female lead,soldier female lead,,5949.0,,1
sommelier,sommelier,7.0,11118.0,145.0,1
songwriter female lead,songwriter female lead,8.3,412.0,9583.0,1
songwriter male lead,songwriter male lead,7.899999999999999,377.0,16832.333333333332,3
soulmates,soulmates,7.95,280.75,19857.5,4
space mission,space mission,8.2,398.0,11182.0,1
space travel,space travel,8.2,398.0,11182.0,1
special power,special power,7.917391304347827,753.2173913043479,17420.217391304348,20
special power ,special power ,8.200000000000001,315.3333333333333,45975.0,3
speech disorder,speech disorder,7.8,2437.0,1394.0,1
spirit,spirit,8.241666666666667,1029.8333333333333,7057.0,8
spirit ,spirit ,7.975,1226.25,4107.25,1
spirit possession,spirit possession,8.0,1070.6666666666667,4833.0,3
spoiled male lead ,spoiled male lead ,7.5,448.0,8265.0,1
sport club,sport club,8.8,505.0,8256.0,1
sports,sports,7.066666666666666,1729.3333333333333,3555.6666666666665,1
sports ,sports ,7.0,2190.0,1961.0,2
spy,spy,7.544444444444443,2911.222222222222,4514.111111111111,8
spy male lead,spy male lead,8.3,307.0,12180.0,1
stalker,stalker,7.666666666666667,797.6666666666666,5179.333333333333,2
stalker supporting character,stalker supporting character,8.2,378.0,6208.0,1
stalking,stalking,7.779999999999999,1156.2,11580.8,4
stalking ,stalking ,8.3,692.0,6184.0,1
star crossed lovers,star crossed lovers,7.85263157894737,2005.421052631579,16677.473684210527,19
stay at home dad,stay at home dad,7.4,8835.5,214.0,2
steamy kiss,steamy kiss,7.906250000000003,359.5416666666667,21141.3125,43
steamy kiss ,steamy kiss ,7.74,316.4,20232.6,5
step-siblings love,step-siblings love,7.066666666666666,8345.0,126.0,1
step-siblings love ,step-siblings love ,7.2,8873.5,99.5,2
stepfather-stepdaughter relationship ,stepfather-stepdaughter relationship ,8.1,620.0,7057.0,1
stepsibling romance,stepsibling romance,7.0,8185.0,142.0,1
stolen identity,stolen identity,7.833333333333333,3466.333333333333,5774.0,3
stolen money,stolen money,,1517.0,,1
store manager,store manager,7.9,370.5,11481.0,2
street fight,street fight,8.120000000000001,1204.2,7371.4,5
strict boss,strict boss,8.1,3007.0,701.0,1
strict father,strict father,7.8,1878.3333333333333,8614.0,3
strict female lead,strict female lead,8.1,3007.0,701.0,1
strict grandfather,strict grandfather,6.7,8958.0,74.0,1
strict mother,strict mother,7.5,3269.0,729.0,1
strict parent,strict parent,7.4,3458.0,429.0,1
strong female lead,strong female lead,8.057894736842108,2146.560869565217,11198.17543859649,210
strong female lead ,strong female lead ,8.126315789473683,6628.2,16471.63157894737,20
strong male lead,strong male lead,8.064788732394362,1276.513888888889,10963.69014084507,67
strong male lead ,strong male lead ,7.880000000000001,949.2,5975.0,5
stubborn female lead,stubborn female lead,7.233333333333333,4290.333333333333,824.0,3
student,student,7.834615384615382,3351.375,7091.4807692307695,39
student ,student ,7.524999999999999,13970.625,2214.125,6
student-teacher relationship,student-teacher relationship,7.65,1131.4,8972.8,9
student-teacher relationship ,student-teacher relationship ,7.1,4753.0,451.0,1
studied abroad,studied abroad,7.8,5860.0,154.0,2
stylist female lead,stylist female lead,7.4,3648.0,360.0,1
successful female lead,successful female lead,7.981818181818181,1613.6363636363635,13066.09090909091,11
successful male lead,successful male lead,7.904347826086957,1091.8695652173913,13130.91304347826,20
successful male lead ,successful male lead ,7.633333333333333,2321.6666666666665,4249.333333333333,3
suicide,suicide,8.133333333333333,1232.8,8707.333333333334,5
suicide ,suicide ,8.533333333333333,713.0,18639.666666666668,1
suicide prevention,suicide prevention,8.9,165.0,18812.0,1
summer,summer,7.3,1853.5,2325.5,1
summer vacation,summer vacation,7.3,1173.0,3133.0,1
superhuman strength,superhuman strength,8.01,828.5,28722.5,8
superhuman strength ,superhuman strength ,7.449999999999999,2820.5,4083.5,2
supermarket,supermarket,8.2,2042.0,1491.0,1
supernatural,supernatural,7.948,798.3846153846154,15929.88,11
supernatural ,supernatural ,7.8066666666666675,833.8,11010.6,1
supernatural phenomena,supernatural phenomena,7.775,595.75,14618.0,4
supernatural power,supernatural power,7.8,832.3,10508.4,10
superpower,superpower,,2780.0,,1
superstition,superstition,7.8,938.0,3973.0,1
supportive father-in-law,supportive father-in-law,7.5,4987.0,342.0,1
supportive girlfriend,supportive girlfriend,8.3,2679.0,741.0,1
supportive mother-in-law,supportive mother-in-law,7.4,4799.0,548.0,1
supportive parent ,supportive parent ,7.1,6638.0,178.0,1
surgeon,surgeon,7.705882352941177,3346.9411764705883,2286.294117647059,2
surgeon ,surgeon ,7.721428571428571,3413.428571428572,2203.8571428571427,1
surgeon female lead,surgeon female lead,7.65,4441.25,584.75,4
surgeon male lead,surgeon male lead,7.772727272727272,3013.090909090909,2683.454545454545,5
surgeon male lead ,surgeon male lead ,7.875,2526.5,3777.5,1
survival,survival,8.244444444444445,644.0,21611.11111111111,8
survival ,survival ,7.6,3025.0,707.0,1
survivor guilt,survivor guilt,8.6,67.0,27458.0,1
suspense,suspense,7.913253012048191,4083.784090909091,5206.6626506024095,58
suspense ,suspense ,7.726923076923076,9070.866666666669,3328.3076923076924,30
sweet male lead,sweet male lead,7.9,636.5,7823.0,1
sweet male lead ,sweet male lead ,7.9,641.0,7775.0,1
swimmer female lead ,swimmer female lead ,8.1,479.0,7389.0,1
swimming,swimming,8.8,4.0,81410.0,1
swindler female lead,swindler female lead,7.4,4050.5,360.0,2
swindler male lead,swindler male lead,7.840000000000001,2003.8,3753.4,5
swindler supporting character,swindler supporting character,7.4,7217.0,83.0,1
swindling,swindling,7.5,610.0,5916.0,1
switched at birth,switched at birth,7.4,4617.0,221.0,1
sword-fight,sword-fight,8.10909090909091,2547.0,8302.636363636364,10
sword-fight ,sword-fight ,8.9,97.0,19486.0,1
swordsman,swordsman,8.1,463.0,12415.0,2
swordswoman,swordswoman,7.949999999999999,2467.0,1189.5,2
sworn enemy,sworn enemy,7.2,854.0,4503.0,1
synesthesia,synesthesia,7.9,163.0,20062.0,1
taboo,taboo,6.6,6626.0,227.0,1
taejo,taejo,8.0,4963.666666666667,2208.0,2
taejong,taejong,8.3,1305.0,3283.0,2
talent agent female lead,talent agent female lead,,99999.0,,1
talent agent male lead,talent agent male lead,,99999.0,,1
talent manager female lead,talent manager female lead,7.7,785.0,3982.0,1
talent manager male lead,talent manager male lead,7.550000000000001,2483.0,3994.0,2
talented female lead,talented female lead,7.7,1197.0,3535.0,1
talented male lead,talented male lead,7.7,1197.0,3535.0,1
talking animal,talking animal,7.4,1106.0,3865.0,1
tang dynasty,tang dynasty,7.6,7194.0,137.0,1
taxi driver male lead,taxi driver male lead,8.8,222.0,14681.0,1
teacher female lead,teacher female lead,7.525,4357.8,918.5,5
teacher male lead,teacher male lead,7.75,33990.666666666664,11648.0,3
teacher supporting character,teacher supporting character,7.8,1528.5,3136.5,2
team leader female lead,team leader female lead,8.9,50082.0,18812.0,1
team leader female lead ,team leader female lead ,8.9,165.0,18812.0,1
team leader male lead,team leader male lead,8.1,50493.5,3832.0,1
team leader male lead ,team leader male lead ,8.1,988.0,3832.0,1
team leader supporting character,team leader supporting character,7.5,2475.0,2127.0,2
team manager,team manager,7.2,4804.0,294.0,1
teamwork,teamwork,8.029166666666667,1185.3541666666667,6482.25,47
teamwork ,teamwork ,7.9,1912.0,1612.0,1
tearjerker,tearjerker,8.008333333333335,1704.125,14067.583333333334,24
teen marriage,teen marriage,7.800000000000001,50725.5,943.5,1
teen marriage ,teen marriage ,7.9,99999.0,12.0,1
teen parents,teen parents,7.7,1452.0,1875.0,1
teenage pregnancy,teenage pregnancy,7.439999999999999,3318.4,1405.6,5
teenager,teenager,7.933333333333333,875.75,8097.0,1
teenager female lead,teenager female lead,7.3,956.0,10876.0,2
teenager male lead,teenager male lead,7.3,395.0,10876.0,1
telepathy,telepathy,7.4,885.0,5119.0,1
tennis player,tennis player,7.2,808.0,6745.0,1
terminal care,terminal care,8.2,1860.0,1818.0,1
terminal illness,terminal illness,7.889999999999998,1983.05,5930.6,17
terminal illness ,terminal illness ,7.633333333333333,6746.666666666667,253.0,3
terrorism,terrorism,8.6,861.0,4974.0,1
terrorist,terrorist,7.766666666666667,887.6666666666666,11197.666666666666,3
